118.788899,32.020660,南京夫子庙,B00190ANHZ,江苏省,320000,4.9,266,0,4
118.844435,32.064847,钟山风景名胜区,B00190CS6P,江苏省,320000,4.9,80,100.00,3
118.854097,32.054508,中山陵景区,B0FFHVEECG,江苏省,320000,4.9,37,36.00,4
118.866392,32.056287,灵谷景区,B0FFHDXY5Z,江苏省,320000,4.8,164,0,4
118.744150,31.903309,南京牛首山文化旅游区,B001908F04,江苏省,320000,5.0,92,10.00,3
118.799291,32.070204,玄武湖公园,B00190BBCZ,江苏省,320000,4.9,270,0,1
119.420197,32.409631,蜀冈瘦西湖风景名胜区,B0202154UD,江苏省,320000,4.8,160,30.00,5
118.840463,32.051926,明孝陵景区,B0FFFFKG55,江苏省,320000,4.9,257,0,3
118.855382,32.055096,南京音乐台,B001909G6V,江苏省,320000,4.9,85,10.00,2
118.846557,32.045458,美龄宫,B0FFF0AJVN,江苏省,320000,4.7,173,30.00,2
118.781727,31.997896,南京雨花台风景区,B00190BBCW,江苏省,320000,4.9,173,0,2
119.457298,32.216642,北固山公园,B01FF00853,江苏省,320000,4.9,274,40.00,3
118.840594,32.050478,梅花山,B001905156,江苏省,320000,4.9,109,0,1
118.967760,32.155446,栖霞山风景名胜区,B00190BDDQ,江苏省,320000,4.9,125,40.00,1
118.783010,32.009204,大报恩寺遗址景区,B0FFGYKCUJ,江苏省,320000,4.9,195,45.00,4
119.340979,31.765179,东方盐湖城·道天下景区,B0FFG2M22M,江苏省,320000,4.9,213,69.00,1
119.708420,32.219961,圌山风景名胜区,B0FFKHNMKQ,江苏省,320000,4.7,204,0,4
118.860119,32.066740,头陀岭景区,B001909G89,江苏省,320000,4.9,208,0,1
118.988289,31.644353,天生桥景区,B00190D1IQ,江苏省,320000,4.5,24,18.00,2
119.448360,32.167452,南山风景区,B0FFF0BTHZ,江苏省,320000,4.7,119,40.00,1
118.957983,32.151807,栖霞山名胜风景区摄山栖霞寺,B00190D2L7,江苏省,320000,4.6,224,0,1
119.037959,31.622696,无想水镇景区,B0HGPASVX6,江苏省,320000,4.7,288,0,3
119.321256,31.734429,花谷奇缘旅游景区,B0FFH95PJQ,江苏省,320000,4.6,37,50.00,3
119.046038,32.057005,南京汤山古猿人洞景区,B00190AN1Q,江苏省,320000,4.5,84,22.00,4
119.047596,31.578403,南京市无想山景区,B0FFGXSZUH,江苏省,320000,4.5,184,0,3
119.321256,31.734429,花谷奇缘旅游景区,B0FFH95PJQ,江苏省,320000,4.6,280,50.00,1
119.046038,32.057005,南京汤山古猿人洞景区,B00190AN1Q,江苏省,320000,4.5,41,22.00,3
119.047596,31.578403,南京市无想山景区,B0FFGXSZUH,江苏省,320000,4.5,86,0,4
118.672852,31.693867,濮塘风景名胜区,B022B00H7D,江苏省,320000,4.5,182,0,5
119.430249,32.358081,运河三湾景区,B0FFGXH9QB,江苏省,320000,4.7,114,0,3
118.796260,32.062723,南京城墙景区(神策门至太平门),B001909FV4,江苏省,320000,4.7,153,0,5
118.782114,32.003602,南京雨花台风景区梅岗,B001912JHK,江苏省,320000,4.7,96,0,3
118.794319,32.129265,幕燕滨江风貌区-达摩古洞景区,B0FFGNUZVB,江苏省,320000,4.5,95,30.00,5
119.770106,32.034393,丹阳市七峰湖风景区,B0FFMAL367,江苏省,320000,4.5,266,0,1
119.299771,33.075823,金湖水上森林景区,B0FFF4HVPX,江苏省,320000,4.4,110,0,3
120.484170,31.297670,天池山景区-花山自然风景区,B0FFGF06EB,江苏省,320000,4.7,249,0,3
120.293768,31.026049,三山岛景区,B02000JL3N,江苏省,320000,4.4,25,0,1
121.245200,31.861710,青龙港1806景区,B0I2GHC6XW,江苏省,320000,4.5,43,0,3
