123.455677,41.798387,沈阳故宫博物院,B001809F61,辽宁省,210000,4.8,165,60.00,4
123.425650,41.806730,老北市,B0GUYL2WR2,辽宁省,210000,4.8,25,0,1
123.460464,41.678023,辽宁省博物馆,B00181CCPS,辽宁省,210000,5.0,206,0,1
123.408655,41.805107,西塔,B00180J6UM,辽宁省,210000,4.9,244,0,2
123.663085,41.933826,沈阳棋盘山国际风景旅游开发区,B00180JAYP,辽宁省,210000,4.9,62,0,4
123.467533,41.836397,九·一八历史博物馆,B00180IVIR,辽宁省,210000,5.0,204,0,4
123.457791,41.794058,张学良旧居陈列馆,B001804BB9,辽宁省,210000,4.9,58,60.00,3
123.126478,41.013578,千山风景区,B019C013EW,辽宁省,210000,4.9,37,60.00,3
123.428469,41.851637,北陵公园,B00180J99V,辽宁省,210000,4.9,194,0,5
124.198966,42.373381,象牙山风景名胜区,B019A05F93,辽宁省,210000,4.3,169,55.00,2
123.447802,41.804425,太清宫,B00180A753,辽宁省,210000,4.8,237,0,4
123.684080,41.928501,沈阳森林动物园,B00180JB0D,辽宁省,210000,4.8,22,80.00,5
124.080348,41.300153,本溪水洞景区,B019E00LBV,辽宁省,210000,4.8,249,70.00,5
123.436523,41.803329,沈阳博物馆,B0H0BR18OK,辽宁省,210000,4.9,226,0,2
124.057548,41.302354,小市一庄,B0FFIAB1WN,辽宁省,210000,4.7,206,107.00,4
123.460535,41.783483,慈恩寺,B00180JAKG,辽宁省,210000,5.0,55,0,1
123.427846,41.807182,皇寺,B00180JAND,辽宁省,210000,3.0,173,0,3
123.637250,42.060438,沈阳怪坡风景区,B00180KAB2,辽宁省,210000,4.2,94,40.00,4
123.436297,41.761323,沈阳科学宫,B00180AGRJ,辽宁省,210000,4.9,185,0,1
123.433597,41.864310,沈飞航空博览园,B00180JB54,辽宁省,210000,4.7,96,30.00,4
123.308197,42.333057,爱新觉罗皇家博物院,B001816TEL,辽宁省,210000,4.8,185,45.00,4
123.592798,41.839119,沈阳市东陵公园,B00180J791,辽宁省,210000,4.7,198,0,5
